scant	4	3	0.0236433	0.0039141
scape	3	3	0.0083665	0.0009163
scats	4	3	0.0221016	0.0045219
scatt	4	3	0.0231989	0.0024222
scion	3	3	0.0109926	0.0089816
scops	4	4	0.0195363	0.0239269
scout	4	4	0.0192021	0.0094003
scrod	3	3	0.0050744	0.0041794
scums	4	4	0.0201684	0.0267963
scute	4	4	0.0171715	0.0201725
sears	2	3	8.38e-05	0.0005314
sebum	3	4	0.0076355	0.0036655
secco	4	4	0.0105456	0.0052499
sedan	3	3	0.0035552	0.0009615
sedge	4	3	0.0104106	0.0046429
seems	4	4	0.0102429	0.009814
seeps	4	5	0.0099541	0.0105312
segno	3	4	0.0075994	0.0052013
segue	3	4	0.0074283	0.0048311
seize	2	3	7.6e-05	0.0035168
selfs	3	4	0.0070946	0.0023476
semes	4	4	0.0107176	0.007529
senna	2	3	9.49e-05	0.0009657
senti	2	3	0.0001035	0.0044015
sepia	2	3	7.69e-05	0.0009347
serai	1	3	2.39e-05	0.0005196
seral	2	2	7.43e-05	9.79e-05
serif	2	3	9.33e-05	0.000846
setae	3	3	0.0031899	0.0009485
sewar	2	3	8.18e-05	0.0006018
sewed	4	3	0.0110085	0.0038059
sewer	2	3	8.29e-05	0.0013856
shaft	4	3	0.0245783	0.0040692
shako	4	3	0.023039	0.0027214
shaly	3	3	0.0193107	0.000554
shams	4	3	0.0225457	0.0037972
shank	4	3	0.0240431	0.002466
share	3	3	0.0046634	0.000514
sharn	3	3	0.0045097	0.0012535
sharp	3	3	0.0048566	0.0012772
shave	3	3	0.0080517	0.0009356
shawl	3	3	0.0190376	0.0011265
sheer	3	4	0.004925	0.0042084
sheet	4	3	0.0147382	0.0118398
shelf	3	4	0.0129531	0.0014943
sheol	3	3	0.0120697	0.0024732
shied	4	3	0.0130169	0.0078372
shies	3	4	0.0097273	0.0128512
shine	4	4	0.0133537	0.0084633
shist	4	3	0.0148366	0.0098168
shive	4	4	0.0131209	0.0086079
shlub	4	3	0.0196918	0.0038284
shoat	4	4	0.0116513	0.0058454
shock	3	4	0.0161078	0.0097785
shoed	4	4	0.0147358	0.0087346
shogi	3	4	0.0035898	0.0094546
shogs	4	4	0.0182336	0.0209065
shorn	3	4	0.0047514	0.0041146
shown	3	4	0.0162437	0.0096569
shows	4	4	0.0187134	0.0241238
shoyu	4	4	0.0197193	0.0146132
shrew	3	4	0.0036367	0.0034782
shuns	3	4	0.0156286	0.0212228
shyer	3	4	0.0049163	0.0033502
sicko	4	4	0.0136652	0.0091655
sicks	4	4	0.0140263	0.0212841
sides	4	5	0.0126218	0.0127406
sidhe	3	3	0.0093221	0.0126262
signa	3	4	0.004697	0.0089006
signs	4	4	0.0138083	0.024463
sikes	4	5	0.0135239	0.0215927
silky	3	3	0.0114386	0.0040831
since	4	4	0.0135504	0.0133948
singe	4	4	0.0132735	0.0151526
sipes	3	4	0.0106119	0.0177644
sired	3	4	0.0034143	0.0055584
sires	3	4	0.0034128	0.0053316
sirra	2	3	7.75e-05	0.0034305
sises	4	5	0.0135487	0.0203567
sites	3	5	0.0101377	0.0136364
situs	3	3	0.0110429	0.0209153
sixte	3	3	0.0098659	0.0089643
sixth	3	4	0.0111769	0.0093691
sizer	3	4	0.0036354	0.003751
skags	4	4	0.0223098	0.0050687
skelm	3	4	0.0116378	0.0018171
skier	3	3	0.0033361	0.0038982
skiff	4	3	0.0149329	0.0133121
skimp	4	3	0.014137	0.0091034
skims	3	4	0.0108489	0.0207603
skins	3	4	0.0111225	0.0222656
skosh	3	4	0.0155608	0.0093689
skull	4	3	0.0189614	0.0009013
skunk	3	4	0.015512	0.0090384
slack	3	3	0.0190591	0.0013772
slang	4	3	0.022613	0.0010985
slank	4	3	0.0224556	0.0006913
slaps	3	3	0.0186087	0.0013419
sleek	3	3	0.0113593	0.0019899
sleet	3	3	0.0118909	0.001865
slice	4	4	0.0128331	0.0018971
slide	4	4	0.0127272	0.0019372
slipt	3	3	0.0108635	0.0022361
slogs	4	4	0.0185644	0.0040499
sloid	4	4	0.0148093	0.0026938
slope	4	3	0.0154607	0.0025468
slubs	4	3	0.0208182	0.0037241
sluff	4	3	0.0201608	0.002247
slung	4	3	0.0188303	0.0022372
slurb	3	3	0.0049952	0.0005354
slurp	3	3	0.0047325	0.0005163
smash	4	4	0.0235398	0.0027024
smews	4	4	0.0151884	0.0115692
smolt	4	3	0.0200204	0.0006228
snafu	4	3	0.022384	0.0046374
snaky	4	3	0.024239	0.0025324
snaps	4	4	0.0220313	0.0046432
snaws	4	4	0.0246296	0.0031976
sneak	3	4	0.0030977	0.0026499
sneap	3	4	0.0031091	0.0024469
sneds	3	4	0.0112291	0.0108638
sneer	3	4	0.005417	0.0037268
snell	3	3	0.0118082	0.0012737
snogs	4	4	0.0195658	0.0206029
snore	3	4	0.0050333	0.0056642
snout	3	3	0.0159804	0.0086895
snubs	3	4	0.0163246	0.0252128
soave	3	3	0.008569	0.0009669
sobas	3	4	0.0081334	0.0126
socks	4	5	0.0190114	0.0218763
socle	4	3	0.0154312	0.0010146
sodas	3	5	0.0082548	0.0128456
sodic	4	4	0.0140949	0.0088388
soils	4	4	0.0142813	0.0036826
sokol	4	3	0.0187993	0.0037052
soled	3	3	0.011533	0.0026281
solon	4	3	0.0195369	0.0022382
solum	4	3	0.0197519	0.0035664
somas	4	4	0.0107938	0.0121233
sonar	2	3	7.84e-05	0.0015736
sonde	3	3	0.0112357	0.0085614
sonny	3	3	0.0159631	0.0115421
sooth	3	3	0.0166292	0.0107692
sores	3	4	0.0037074	0.0059457
sorgo	3	3	0.0053286	0.0056474
sotol	4	3	0.020891	0.0039113
sough	3	4	0.017352	0.0112353
souks	4	4	0.0202437	0.0273354
souls	4	4	0.0217879	0.0049726
sound	4	4	0.0200987	0.0113208
sours	3	4	0.0053155	0.0089874
sowed	4	4	0.0141341	0.0085771
soyas	4	5	0.0109598	0.02155
spacy	3	3	0.0201674	0.0023915
spade	4	3	0.0115543	0.0009691
spaes	4	3	0.0117072	0.0007395
spans	4	4	0.0253532	0.0029516
spate	3	3	0.0082708	0.0012819
speck	3	4	0.0117746	0.0085813
speir	3	3	0.0030863	0.0030192
spend	4	3	0.0160529	0.0078344
sperm	3	3	0.004946	0.0032525
spica	3	4	0.0040261	0.0076027
spiel	4	3	0.0129063	0.0027198
spike	4	4	0.0132656	0.0124256
spins	4	4	0.0138586	0.032519
spiny	3	3	0.0112371	0.0140036
spirt	3	3	0.0041865	0.0042438
spiry	3	3	0.0036156	0.0040334
spite	3	3	0.0098218	0.008235
spoil	3	4	0.0108012	0.0028216
spoon	4	3	0.0192628	0.0125069
spots	4	4	0.0203726	0.0265857
spout	4	3	0.0381284	0.0131147
sprat	3	3	0.0048346	0.0043877
spume	4	4	0.0160986	0.0092964
stage	4	4	0.0114252	0.0020182
stags	4	3	0.0224423	0.003942
stair	2	3	8.03e-05	0.00149
stare	3	3	0.0052268	0.0005295
start	3	3	0.0049778	0.0016893
stash	4	3	0.025968	0.003573
stave	4	4	0.0114132	0.0022217
steal	3	3	0.0034965	0.0013612
steep	4	3	0.0151548	0.0103205
steer	3	3	0.0053106	0.0050846
stele	3	3	0.0123262	0.0015154
stent	4	4	0.0151488	0.009113
stied	4	2	0.0126395	0.0093004
stime	4	3	0.0127307	0.008821
stirs	3	4	0.003827	0.0099665
stoas	4	4	0.0113026	0.0112804
stobs	4	4	0.0203738	0.0272463
storm	3	3	0.0048758	0.0051965
stout	4	4	0.0188105	0.0088918
strap	3	3	0.0039445	0.0015431
stray	3	3	0.0039437	0.0014901
strep	3	3	0.0034386	0.0030006
strop	3	3	0.0049453	0.0039652
strum	3	3	0.0052663	0.0053143
stupa	4	3	0.022632	0.00644
stupe	4	4	0.0155997	0.0088399
style	4	3	0.0153694	0.0010154
styli	3	3	0.0035857	0.0009202
subas	4	3	0.0116327	0.0120989
sucre	3	4	0.0052608	0.0056284
sudor	3	4	0.0051267	0.006333
suets	4	4	0.0155071	0.0113149
suits	4	4	0.0142658	0.0208057
sulfo	4	3	0.0195657	0.0023402
sumos	4	3	0.0198468	0.0264017
supra	3	3	0.0045066	0.0018473
sural	3	2	0.004175	0.0001277
suras	3	4	0.0039362	0.0037399
sutta	4	3	0.0240303	0.0076446
swami	2	3	9.54e-05	0.0029644
swash	4	4	0.0243639	0.0026498
swept	4	4	0.0154978	0.0086619
swill	4	3	0.0137965	0.0006281
swims	4	4	0.0135989	0.0220455
swine	4	4	0.0124934	0.0082525
swink	3	3	0.0107305	0.009232
swirl	3	3	0.0036005	0.0005081
swobs	4	4	0.0194129	0.0213578
swoun	3	4	0.0160977	0.0140752
swung	4	4	0.0190337	0.0156556
sycee	3	3	0.0116711	0.0080407
sykes	3	4	0.0116111	0.0135457
synth	3	3	0.0156063	0.0095903
syrup	3	3	0.0053118	0.0038975
tabla	3	3	0.0324905	0.0020669
tabus	4	4	0.0329723	0.0126973
tacit	4	3	0.0186133	0.0196202
taiga	4	4	0.019052	0.0189805
tails	4	3	0.0162972	0.001248
tally	4	3	0.0340516	0.0022774
talon	4	4	0.0353749	0.0084495
tamed	4	3	0.030176	0.0153013
tamer	5	4	0.0279759	0.0049916
tames	4	3	0.0272608	0.0050821
tamps	5	4	0.0387934	0.0148135
taper	4	4	0.0264191	0.004843
tapes	4	3	0.0270656	0.0052673
tapis	3	3	0.013454	0.0169831
tared	3	3	0.0050771	0.0065537
taroc	3	4	0.0094538	0.0124086
tarsi	2	3	0.0001047	0.0023931
tasse	4	4	0.0319478	0.0026479
tater	4	3	0.0251203	0.0047726
tauon	5	4	0.0441002	0.0216388
tauts	5	4	0.041023	0.012045
tawer	5	4	0.0283556	0.0064395
taxer	5	4	0.0284045	0.0066849
taxol	4	3	0.0377748	0.0092056
teals	4	3	0.0115287	0.000536
techy	5	4	0.0294985	0.0074844
teddy	4	4	0.0246411	0.009928
teens	4	3	0.0258337	0.0072803
teggs	4	4	0.03201	0.0075464
tegua	3	3	0.0066371	0.0016808
telco	4	4	0.0226016	0.0022765
telia	2	3	8.22e-05	0.0008388
telly	4	4	0.0237701	0.0020206
temps	4	4	0.0332353	0.0073144
tends	4	3	0.0283791	0.0074474
tepal	3	3	0.0070568	0.0007465
terce	3	4	0.0072037	0.0031716
terga	2	3	8.23e-05	0.0006614
terns	4	3	0.0085704	0.0010188
terry	3	4	0.0069993	0.0032476
texas	3	3	0.0035039	0.0006965
thane	3	3	0.0225682	0.0008659
their	4	4	0.0148482	0.0138625
theme	4	3	0.0374645	0.0198841
there	4	4	0.0183375	0.0139129
think	4	4	0.0332086	0.0377949
thiol	4	4	0.0322556	0.0086468
thoro	4	4	0.0205713	0.0131288
thrum	4	3	0.0110292	0.0118367
thuds	4	4	0.0384136	0.030783
thumb	4	4	0.0438793	0.0351656
thump	3	3	0.0393562	0.0352637
thunk	4	3	0.0450239	0.0334974
thuya	4	4	0.0360439	0.0186912
thymy	4	4	0.0430262	0.0344215
tiffs	4	4	0.0233228	0.0211887
tigon	3	3	0.0275351	0.0287224
tikes	3	4	0.01399	0.0139417
tikis	4	4	0.0254231	0.0228139
tilak	4	4	0.0104997	0.012282
tills	3	4	0.0214095	0.0046447
timed	3	3	0.0182281	0.0248676
tinct	4	4	0.0312567	0.0294973
tints	4	3	0.0259521	0.031949
tipsy	3	3	0.0245173	0.01312
toady	3	3	0.0343319	0.0024795
toast	4	4	0.034184	0.0042756
toeas	3	3	0.0054009	0.0064136
tofts	4	4	0.043865	0.0351179
tofus	4	3	0.0431562	0.0228421
tokay	3	4	0.0124181	0.0192205
tolan	3	4	0.0112897	0.0096912
toled	4	4	0.0346713	0.0130245
toles	4	4	0.0310677	0.0029533
tolls	4	4	0.0386906	0.0034544
tombs	4	3	0.0400492	0.0210103
toned	3	2	0.0297481	0.0159063
toney	4	3	0.0342548	0.024073
toons	3	4	0.0411768	0.0347103
tooth	3	4	0.0374564	0.0270111
topis	3	4	0.0212554	0.0214895
topos	4	4	0.040427	0.0215614
tores	3	3	0.0060325	0.0045751
toros	4	4	0.0137831	0.0089118
torse	3	3	0.0058509	0.0029738
torsi	2	2	8.88e-05	0.004743
torsk	4	4	0.0142439	0.0040126
torso	4	4	0.0137809	0.0043895
torte	4	4	0.0081554	0.0174838
torus	3	3	0.0112388	0.0110134
totem	4	3	0.0339848	0.0144015
toter	3	3	0.0151988	0.0122199
touts	4	3	0.0374418	0.0228674
towed	4	3	0.0365616	0.020823
towns	4	4	0.0435753	0.0216984
towny	4	4	0.0442205	0.0286114
trams	4	3	0.0141147	0.001811
trank	4	3	0.0197524	0.0033988
traps	4	3	0.0157134	0.0030141
trash	4	3	0.0147662	0.0008751
trays	3	3	0.0112413	0.0021225
treen	4	4	0.0192395	0.0127089
treks	4	4	0.0119419	0.003239
tress	4	4	0.0119238	0.0031508
treys	4	4	0.0120343	0.0031701
trial	3	4	0.0032121	0.0035259
tried	3	3	0.0107797	0.0135787
trike	4	4	0.0148234	0.0127596
triol	4	3	0.0137983	0.0030405
trock	4	3	0.0190697	0.0107065
trode	3	3	0.0153047	0.012499
trois	3	4	0.0068316	0.0118866
trona	3	4	0.0159045	0.009182
trooz	4	4	0.0195703	0.0120916
trope	4	4	0.0198039	0.0374541
trots	3	4	0.0143693	0.0128765
trout	4	4	0.0215276	0.0134084
trull	3	3	0.019036	0.0012546
trump	4	3	0.0219101	0.0196046
tryma	4	4	0.0215355	0.012879
tryst	3	3	0.0144027	0.0068279
tsked	4	3	0.0321144	0.0147542
tufts	4	4	0.0395254	0.0357596
tufty	4	4	0.0459111	0.0308831
tumps	4	3	0.0457913	0.0312696
tuner	4	4	0.0201347	0.020532
turps	4	3	0.0147228	0.0147969
tushy	4	4	0.0408232	0.0145107
twaes	4	3	0.0304876	0.000811
tweak	4	3	0.011258	0.0156827
twerp	4	4	0.0194398	0.0209299
twine	4	3	0.0234808	0.0269192
twirl	4	3	0.0137863	0.0020169
twyer	4	4	0.0210483	0.018287
tyees	5	4	0.0366522	0.0190004
tyiyn	3	4	0.0269037	0.0505716
typal	4	4	0.0149485	0.0119615
types	4	3	0.0350302	0.0176396
typos	4	4	0.0470823	0.039202
tzars	4	3	0.0159425	0.0053103
udons	4	3	0.0461409	0.0413161
ulnad	3	4	0.0138483	0.015464
ulnar	3	4	0.0078517	0.0059993
ulnas	4	4	0.0143322	0.0037702
umami	3	3	0.004598	0.0040951
unapt	4	3	0.0405898	0.0031015
unbox	3	4	0.0396814	0.0443054
undue	3	4	0.0345113	0.0262771
unfix	4	4	0.03472	0.0444146
ungot	4	4	0.044946	0.0723078
units	4	4	0.0256667	0.0331447
unity	4	3	0.0341061	0.0411358
unlit	4	3	0.0327382	0.0161418
unman	4	3	0.0159364	0.0291984
unmet	4	3	0.0367197	0.0253213
unpeg	4	4	0.0339005	0.0302162
unsex	4	3	0.0329959	0.014946
unzip	4	3	0.033629	0.0419548
urate	3	3	0.0228129	0.0014318
ureal	3	3	0.003602	0.0019009
ureas	3	3	0.0039548	0.0007825
ursae	3	3	0.0038963	0.0022615
uveas	3	4	0.0055206	0.0098193
vagal	4	4	0.0157899	0.0146388
vakil	4	4	0.0202345	0.0180566
vales	4	3	0.029601	0.0016528
valet	5	4	0.0351766	0.0053056
value	5	4	0.036515	0.0072738
valve	5	4	0.0342266	0.0052815
vampy	4	4	0.0428191	0.0313621
vapid	4	4	0.0211703	0.0336402
vapor	4	4	0.0208626	0.0177498
vasts	4	4	0.0388933	0.0194339
vasty	5	4	0.0453034	0.0095228
veena	3	3	0.0071071	0.0025457
velds	5	4	0.033761	0.0047289
veldt	4	3	0.0243652	0.0042902
venae	4	3	0.0108086	0.0024305
venal	3	3	0.0080076	0.0011479
venge	4	3	0.0279343	0.0110119
venus	5	3	0.0359042	0.0124282
verge	3	4	0.0071324	0.0065424
verst	4	3	0.0089664	0.0009709
vests	5	5	0.0371191	0.0159292
vibes	5	5	0.0228362	0.0211613
vices	4	4	0.0200936	0.0148971
vichy	4	4	0.0357268	0.0450955
views	4	5	0.0167554	0.0233756
viewy	3	4	0.0227012	0.0259989
vigas	3	4	0.0058304	0.0188897
viler	3	3	0.0121108	0.0032584
vills	6	5	0.0335879	0.0078475
vinal	4	4	0.0102674	0.0134713
viola	4	4	0.0202989	0.0041566
viols	3	3	0.0228457	0.0058175
virid	3	4	0.0048163	0.0184764
visas	4	4	0.0087565	0.0187351
visor	3	3	0.007285	0.0060273
vista	4	4	0.0165866	0.010318
vocal	3	3	0.0141102	0.0175644
vodun	4	4	0.0491351	0.0520449
volti	3	4	0.0054793	0.0163764
vower	5	4	0.0240477	0.0212396
vuggs	4	4	0.0461951	0.0348826
vuggy	4	5	0.0466901	0.0486942
vughs	4	4	0.0470807	0.0383409
vulgo	4	4	0.0458414	0.0175309
wacks	5	4	0.039901	0.0226934
waddy	4	4	0.039217	0.0365101
wader	4	4	0.029759	0.0085423
wades	5	4	0.0387539	0.0078693
wafts	5	4	0.042423	0.0244991
waged	3	4	0.0263359	0.0175976
wager	5	4	0.0325519	0.0125897
wagon	3	4	0.0353192	0.0329275
waits	4	4	0.0168458	0.0257329
waken	4	3	0.0279831	0.0177977
waker	5	4	0.0298447	0.008475
waler	4	4	0.0236104	0.0024824
walls	4	3	0.0326771	0.0019982
wands	5	4	0.0442436	0.0214236
wasps	4	4	0.0420947	0.0247296
waspy	4	3	0.0354138	0.00897
wauls	3	3	0.0303149	0.0021978
wavey	4	4	0.0328198	0.018875
wawls	4	4	0.0362311	0.0028469
waxes	5	5	0.0362368	0.0105319
weary	3	3	0.0035109	0.0005123
wecht	4	4	0.0277468	0.0119266
wedge	5	4	0.0274225	0.0162469
weedy	4	4	0.0234066	0.0126217
weepy	4	4	0.025345	0.0120321
weest	4	3	0.0292211	0.0043855
weets	4	4	0.0292139	0.0148215
weirs	3	3	0.003695	0.0021537
wekas	3	3	0.0033335	0.0016705
welds	5	4	0.0342516	0.0041169
welly	4	3	0.0247398	0.0016783
whale	3	2	0.0259691	0.0001041
wheal	4	4	0.0104242	0.0055271
wheat	4	4	0.0108269	0.0156969
wheel	4	4	0.0375783	0.0150969
wheen	3	4	0.0322838	0.0312192
whets	4	4	0.0319981	0.018138
whiny	4	4	0.03163	0.0365035
whips	4	4	0.0261823	0.0379394
whirr	4	4	0.0159892	0.0205435
whizz	4	4	0.0321889	0.037589
whomp	4	4	0.0427488	0.031034
whoop	3	4	0.038788	0.0377741
whorl	4	2	0.020213	0.003114
whose	4	4	0.0304622	0.0138219
wicks	4	4	0.0286416	0.0359213
wider	4	4	0.0140078	0.0190385
width	4	3	0.0347146	0.0283456
wifed	5	4	0.0278007	0.0175219
wifes	4	5	0.0167174	0.012341
wince	4	4	0.0219693	0.0276283
wines	3	4	0.013508	0.0250695
winks	4	4	0.0266774	0.0236173
wipes	4	4	0.016591	0.0166353
wirra	3	3	0.0035859	0.0127385
wispy	4	3	0.0255484	0.0143215
wited	4	3	0.0241954	0.0160158
withe	4	4	0.0237341	0.0197801
withy	4	4	0.0314636	0.029402
wived	5	5	0.0265536	0.0187661
woads	4	3	0.0358963	0.0048672
woald	4	3	0.0349305	0.0013236
woken	4	4	0.0333246	0.016697
wombs	5	4	0.0454389	0.0226015
woody	4	4	0.0480369	0.051498
woozy	4	5	0.0433949	0.036449
worms	4	4	0.0155479	0.0116287
worse	3	4	0.0056701	0.0043076
wrath	4	3	0.0201727	0.0027171
wrens	4	4	0.0128771	0.00559
writs	3	4	0.0070001	0.0095025
wrote	4	4	0.0189323	0.0209211
wurst	4	4	0.0138373	0.0068944
xerox	3	3	0.0072177	0.0037328
xylem	4	4	0.0351202	0.0082683
xylol	3	4	0.0348609	0.009318
xylyl	4	4	0.0411206	0.0091288
xysts	4	4	0.0398966	0.0235699
yager	5	4	0.029212	0.0050072
yaird	3	3	0.0088951	0.0082332
yamun	4	3	0.0351834	0.0168775
yards	4	3	0.010452	0.0035901
yaups	4	4	0.0345749	0.0207195
yeahs	3	3	0.0090087	0.0007286
yearn	3	3	0.0038957	0.0005247
years	3	3	0.0034566	0.0004998
yeast	3	3	0.0083308	0.000762
yelks	3	4	0.0252538	0.0034143
yells	5	3	0.0322558	0.0007671
yente	3	3	0.0196027	0.0125841
yeses	4	4	0.0305133	0.012916
yetis	3	4	0.0066549	0.0135078
yield	3	4	0.0201012	0.0036914
yills	5	3	0.0315491	0.004522
yince	4	4	0.0221455	0.0267737
yipes	5	4	0.0228555	0.0176124
yirds	4	3	0.0092822	0.0127152
yirrs	4	4	0.0084985	0.0156647
yobbo	3	4	0.0375584	0.0284429
yourn	4	4	0.0197741	0.0104932
yuans	4	3	0.0334362	0.0035985
yupon	3	3	0.0391071	0.0416268
yurts	3	4	0.0111379	0.013442
zamia	4	4	0.0182196	0.018676
zebec	4	4	0.0236387	0.009957
zibet	4	3	0.0276248	0.0240325
zincy	4	4	0.0345703	0.0467438
ziram	2	4	0.0002126	0.0161171
zizit	4	5	0.036111	0.0421553
zoeae	4	4	0.0101628	0.0203084
zoeal	3	4	0.008169	0.0069294
zonae	4	3	0.0102956	0.0149486
zooey	4	4	0.0374746	0.0220223
zooms	4	4	0.0405348	0.0237705
zymes	5	4	0.035443	0.0222212
